ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Term
1119893,47,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,tue,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1119894,32,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,82,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1
1119895,32,technician,single,professional.course,no,no,no,cellular,jul,thu,35,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
1119896,56,unemployed,divorced,basic.4y,no,no,yes,cellular,oct,fri,363,2,5,3,success,-1.1,94.601,-49.5,0.972,4963.6,1
1119897,31,technician,single,professional.course,no,yes,no,cellular,jul,tue,77,3,,,,,,,4.961,5228.1,0
1119898,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,96,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119899,50,management,divorced,university.degree,no,no,no,cellular,jul,mon,85,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1119900,44,management,married,high.school,unknown,yes,no,cellular,jul,mon,102,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1119901,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,120,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,0
1119902,44,technician,married,professional.course,no,no,no,cellular,jul,wed,115,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1119903,54,admin.,married,university.degree,no,no,yes,cellular,sep,fri,172,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,0
1119904,41,technician,married,university.degree,unknown,no,yes,cellular,apr,thu,272,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,0
1119905,39,entrepreneur,married,basic.6y,no,yes,no,cellular,sep,tue,531,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,1
1119906,46,admin.,married,high.school,unknown,yes,no,cellular,nov,mon,219,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1119907,53,services,married,professional.course,no,yes,no,cellular,jul,wed,185,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1119908,29,technician,single,professional.course,no,yes,no,cellular,nov,wed,107,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1119909,46,admin.,married,high.school,no,no,no,cellular,aug,mon,428,2,999,3,failure,-1.7,94.027,-38.3,0.898,4991.6,0
1119910,32,admin.,married,university.degree,no,yes,no,telephone,may,thu,151,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
1119911,30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,316,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,1
1119912,30,technician,single,university.degree,no,no,no,cellular,may,mon,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
1119913,41,housemaid,married,high.school,no,yes,no,cellular,jul,fri,440,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1119914,48,services,married,high.school,unknown,no,no,cellular,aug,thu,776,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119915,33,services,married,high.school,no,unknown,unknown,cellular,may,fri,333,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
1119916,28,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,348,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1119917,31,technician,married,university.degree,no,yes,no,cellular,apr,thu,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
1119918,34,self-employed,single,university.degree,no,no,no,telephone,apr,tue,86,6,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
1119919,25,services,single,high.school,no,no,no,cellular,may,wed,333,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
1119920,48,admin.,single,high.school,no,yes,no,cellular,nov,wed,105,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
1119921,47,management,married,university.degree,no,no,no,cellular,aug,tue,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1119922,37,management,married,university.degree,no,no,no,cellular,nov,tue,114,5,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
1119923,49,admin.,married,high.school,no,yes,no,cellular,apr,thu,216,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
1119924,41,management,married,university.degree,no,yes,no,cellular,may,fri,13,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1119925,72,retired,married,professional.course,no,yes,no,telephone,nov,wed,93,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0
1119926,37,services,married,high.school,no,yes,no,cellular,nov,tue,157,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
1119927,59,admin.,divorced,professional.course,no,,,cellular,aug,tue,477,1,999,0,nonexistent,-2.9,92.201,,0.883,5076.2,0
1119928,29,admin.,single,high.school,no,yes,no,cellular,may,wed,443,7,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1
1119929,56,retired,married,university.degree,no,yes,no,cellular,jun,wed,252,1,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,0
1119930,56,retired,divorced,high.school,no,yes,no,cellular,jul,wed,173,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1119931,24,admin.,single,professional.course,no,yes,no,cellular,jul,mon,357,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1119932,59,self-employed,married,university.degree,no,no,no,cellular,may,tue,137,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
1119933,51,technician,married,high.school,no,yes,no,cellular,aug,wed,549,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1119934,30,self-employed,married,professional.course,no,yes,no,cellular,may,tue,98,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1119935,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,591,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1119936,37,housemaid,married,high.school,unknown,no,no,cellular,aug,thu,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1119937,32,technician,married,professional.course,no,no,no,cellular,apr,mon,322,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
1119938,30,admin.,married,university.degree,no,no,yes,cellular,aug,tue,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119939,33,technician,single,university.degree,no,no,no,cellular,apr,thu,304,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
1119940,34,admin.,married,high.school,no,yes,no,cellular,jul,mon,38,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1119941,41,admin.,married,basic.6y,unknown,no,no,cellular,apr,tue,226,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
1119942,39,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,25,18,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1119943,45,housemaid,married,basic.4y,unknown,no,no,cellular,aug,tue,137,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1119944,54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119945,48,admin.,married,basic.9y,no,yes,yes,cellular,nov,fri,664,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
1119946,29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,101,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1119947,49,blue-collar,married,basic.6y,unknown,no,yes,cellular,may,tue,354,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1119948,36,admin.,married,high.school,unknown,yes,yes,cellular,may,mon,264,1,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,0
1119949,51,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,140,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1119950,49,technician,married,professional.course,no,yes,no,cellular,nov,wed,298,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1119951,47,admin.,single,university.degree,no,,,,oct,mon,767,3,,,,,94.601,-49.5,1,4963.6,1
1119952,48,technician,married,university.degree,no,yes,no,cellular,aug,fri,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1119953,36,admin.,married,professional.course,no,yes,no,cellular,aug,fri,56,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1119954,31,admin.,single,university.degree,unknown,yes,no,cellular,aug,tue,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119955,42,technician,single,professional.course,no,yes,no,cellular,nov,fri,91,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1119956,45,technician,divorced,university.degree,no,no,no,cellular,aug,mon,104,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119957,42,admin.,married,high.school,no,no,no,cellular,apr,fri,697,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
1119958,37,services,married,high.school,no,no,yes,cellular,jul,mon,264,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1119959,40,admin.,married,high.school,no,no,no,cellular,aug,tue,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119960,37,technician,married,professional.course,no,no,yes,cellular,jul,fri,674,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1
1119961,43,housemaid,married,basic.6y,no,no,no,cellular,aug,fri,618,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1119962,37,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,75,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1119963,31,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,tue,160,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
1119964,49,admin.,married,high.school,no,yes,no,cellular,aug,tue,129,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119965,32,admin.,single,high.school,no,yes,no,telephone,may,fri,891,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,1
1119966,48,technician,married,professional.course,no,yes,yes,cellular,nov,fri,148,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1119967,37,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,tue,176,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1119968,37,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,661,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1119969,36,technician,married,professional.course,no,no,no,cellular,may,tue,541,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1119970,,technician,single,university.degree,no,no,no,,apr,mon,190,1,,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1119971,36,technician,single,professional.course,no,,,cellular,aug,mon,444,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
1119972,69,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,453,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
1119973,32,technician,married,professional.course,no,no,yes,cellular,aug,fri,219,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1119974,34,technician,single,professional.course,no,yes,no,cellular,may,wed,19,11,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1119975,43,admin.,married,university.degree,no,no,yes,cellular,aug,wed,291,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1119976,33,admin.,single,university.degree,no,no,no,cellular,aug,fri,35,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119977,53,admin.,married,high.school,no,yes,no,cellular,may,fri,45,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1119978,21,student,single,unknown,no,yes,yes,cellular,jul,thu,173,11,9,2,failure,-1.7,94.215,-40.3,0.81,4991.6,0
1119979,31,technician,married,professional.course,no,no,no,cellular,aug,tue,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1119980,26,admin.,single,university.degree,no,yes,no,telephone,aug,tue,215,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,1
1119981,48,technician,married,university.degree,no,yes,no,cellular,nov,tue,208,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
1119982,47,services,single,high.school,no,yes,no,cellular,jul,tue,43,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1119983,25,self-employed,single,unknown,no,no,no,cellular,apr,mon,131,2,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,0
1119984,50,retired,divorced,high.school,no,yes,no,cellular,nov,thu,691,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,1
1119985,30,technician,single,university.degree,no,no,yes,cellular,nov,thu,303,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1119986,46,technician,married,high.school,no,yes,no,cellular,may,tue,368,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
1119987,33,self-employed,divorced,university.degree,no,no,no,telephone,nov,thu,352,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1119988,52,technician,married,professional.course,no,no,no,cellular,aug,fri,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1119989,47,admin.,married,university.degree,no,,,cellular,aug,wed,288,1,10,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1
1119990,38,admin.,married,university.degree,no,yes,no,cellular,may,wed,541,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
1119991,34,services,married,high.school,no,yes,no,cellular,nov,thu,640,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1119992,32,services,single,university.degree,no,yes,no,cellular,sep,thu,404,1,6,3,success,-1.1,94.199,-37.5,0.884,4963.6,1
1119993,71,retired,married,basic.4y,unknown,unknown,unknown,cellular,aug,tue,216,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,1
1119994,73,retired,married,university.degree,no,yes,no,cellular,mar,fri,179,1,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1,1
1119995,31,services,divorced,high.school,no,yes,no,cellular,nov,mon,266,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1119996,34,technician,single,university.degree,no,yes,no,telephone,jul,thu,202,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
1119997,34,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,963,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1
1119998,40,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,197,1,,,,,,,4.963,5228.1,0
1119999,24,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,46,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1120000,58,retired,divorced,basic.4y,unknown,yes,no,cellular,jul,mon,362,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1120001,40,management,married,university.degree,no,yes,no,cellular,aug,mon,159,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1120002,39,services,married,high.school,no,no,no,cellular,may,mon,410,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1120003,46,unemployed,married,professional.course,no,no,no,cellular,jul,tue,182,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1120004,56,management,divorced,university.degree,no,no,no,cellular,may,fri,166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
1120005,32,admin.,married,university.degree,no,no,yes,cellular,aug,tue,301,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1120006,49,admin.,married,high.school,no,yes,no,cellular,nov,fri,164,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1120007,37,management,divorced,unknown,no,no,yes,cellular,nov,mon,74,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
1120008,35,admin.,married,university.degree,no,no,yes,telephone,nov,tue,79,4,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
1120009,27,admin.,single,high.school,no,yes,no,telephone,jul,fri,41,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1120010,42,blue-collar,single,basic.6y,unknown,yes,yes,cellular,jul,tue,85,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1120011,53,retired,married,high.school,no,no,no,cellular,jul,fri,720,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1120012,41,technician,married,professional.course,no,yes,yes,cellular,jul,thu,539,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
1120013,35,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1806,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1
1120014,53,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,107,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
1120015,31,blue-collar,single,unknown,no,no,no,cellular,apr,tue,424,2,999,2,failure,-1.8,93.075,-47.1,1.423,5099.1,0
1120016,29,blue-collar,single,high.school,no,yes,no,cellular,may,mon,62,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
1120017,32,services,married,high.school,no,no,no,cellular,apr,mon,259,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1120018,44,admin.,married,high.school,no,yes,no,cellular,aug,fri,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1120019,31,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,0,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1120020,40,blue-collar,married,basic.6y,no,unknown,unknown,cellular,nov,wed,172,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1120021,41,technician,married,professional.course,no,yes,no,cellular,apr,tue,466,5,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,1
1120022,30,blue-collar,single,basic.9y,no,yes,no,cellular,nov,mon,563,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1120023,45,services,married,high.school,no,no,no,cellular,may,mon,166,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
1120024,49,services,divorced,basic.6y,unknown,no,no,telephone,jul,fri,744,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1120025,60,unemployed,married,basic.6y,no,yes,no,cellular,sep,thu,95,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,0
1120026,32,self-employed,single,professional.course,unknown,no,no,cellular,may,thu,561,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
1120027,56,retired,married,university.degree,no,no,no,cellular,may,wed,108,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1
1120028,30,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,168,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1120029,35,services,divorced,university.degree,no,yes,no,cellular,may,mon,215,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1120030,34,technician,married,professional.course,no,yes,yes,cellular,sep,wed,121,3,999,0,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,1
1120031,36,management,single,university.degree,no,no,no,cellular,jul,wed,101,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1120032,31,management,married,university.degree,no,no,no,cellular,may,fri,238,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
1120033,36,admin.,single,unknown,no,no,no,cellular,jul,tue,133,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1120034,54,admin.,married,university.degree,no,no,no,cellular,aug,wed,174,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1120035,31,blue-collar,divorced,unknown,no,yes,no,cellular,jul,fri,320,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1120036,36,technician,single,professional.course,no,yes,no,cellular,aug,mon,86,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1120037,34,blue-collar,married,high.school,no,no,no,cellular,may,wed,590,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1
1120038,32,admin.,single,university.degree,no,no,no,cellular,may,,183,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
1120039,59,technician,married,university.degree,no,no,no,cellular,oct,mon,268,1,999,1,failure,-3.4,92.431,-26.9,0.743,5017.5,0
1120040,51,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,200,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1120041,59,retired,married,unknown,no,unknown,unknown,cellular,aug,wed,177,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
1120042,59,retired,married,basic.9y,no,yes,no,cellular,aug,mon,337,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1120043,46,services,married,basic.9y,unknown,yes,yes,cellular,aug,wed,66,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1120044,58,retired,divorced,high.school,no,yes,no,cellular,oct,thu,76,4,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0
1120045,26,housemaid,married,basic.4y,no,no,no,cellular,jul,thu,62,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
1120046,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1120047,35,blue-collar,married,basic.9y,no,no,no,telephone,jul,mon,1356,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1
1120048,56,retired,divorced,university.degree,no,yes,no,cellular,jun,mon,164,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,0
1120049,46,admin.,married,university.degree,no,yes,no,cellular,aug,tue,208,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1120050,45,entrepreneur,married,basic.9y,no,yes,no,telephone,may,fri,39,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1120051,38,admin.,married,university.degree,no,yes,no,cellular,jul,mon,124,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1120052,39,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,264,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
1120053,38,technician,married,university.degree,no,yes,no,cellular,aug,tue,178,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1120054,31,admin.,divorced,high.school,no,no,no,telephone,may,thu,1207,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,1
1120055,37,admin.,single,university.degree,no,no,no,telephone,aug,thu,118,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1120056,50,technician,married,unknown,no,yes,no,cellular,may,tue,500,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
